   30  250       UV1
  271.6864 1.004496 1.035091 1.014250 1.007231 1.008594 1.004864 1.019336 1.016017 1.007120 1.000335 1.005168 0.989717 1.001644 0.986713 0.965989 0.984839 1.003674 1.010145 1.021102 1.030105 1.026576 1.041046 1.029693 1.038600 1.030595 1.026784 1.038598 1.043842 1.050787 1.049729
  271.8474 1.007227 1.037833 1.010291 1.001031 1.005010 1.002479 1.021305 1.007425 1.004615 1.000280 0.999034 0.985972 1.008167 0.986891 0.960052 0.979166 1.007097 1.006611 1.017717 1.027772 1.021811 1.035109 1.022663 1.031183 1.029497 1.026795 1.032646 1.043855 1.046441 1.049191
  272.0083 1.009365 1.040575 1.006364 0.996941 1.003567 1.009374 1.024287 1.004143 1.001609 1.000913 0.988826 0.984493 1.004529 0.985818 0.954365 0.973894 1.008958 1.006377 1.015676 1.025468 1.026862 1.027389 1.024584 1.023764 1.030373 1.035532 1.033372 1.039995 1.047085 1.048750
  272.1693 1.003032 1.032364 1.006127 1.000841 1.003801 1.016271 1.021034 1.008925 0.998500 1.002712 0.987197 0.983014 0.991117 0.979098 0.957577 0.976464 1.005984 1.008204 1.013665 1.023322 1.038063 1.026976 1.029588 1.030728 1.030651 1.044270 1.035719 1.034296 1.049779 1.048321
  272.3303 0.996700 1.023722 1.005889 1.004570 1.003040 1.013546 1.013153 1.012908 0.995044 1.003852 0.993183 0.990731 0.983414 0.973227 0.960789 0.979034 1.003948 1.011999 1.016192 1.021239 1.043638 1.033431 1.032550 1.038054 1.029907 1.039263 1.037556 1.033073 1.051547 1.050143
  272.4913 0.997904 1.021642 1.011374 1.005188 1.000804 1.009876 1.010293 1.014367 0.992606 1.002625 0.999019 0.999968 0.985924 0.993335 0.964288 1.000993 1.011004 1.018074 1.018720 1.023286 1.042531 1.040985 1.034050 1.048510 1.030886 1.033152 1.039106 1.036060 1.052551 1.052765
  272.6523 0.999787 1.021100 1.017830 1.005805 1.000082 1.011652 1.014418 1.015764 1.003451 1.001666 1.004608 0.999148 0.989245 1.013443 0.967833 1.025133 1.018061 1.022527 1.023913 1.028442 1.041124 1.050508 1.037837 1.059678 1.038383 1.035674 1.041060 1.039395 1.054468 1.052228
  272.8132 0.995737 1.023649 1.017152 1.009364 1.003906 1.015193 1.017310 1.016500 1.014296 1.004343 1.008119 0.994213 0.995569 1.008792 0.972434 1.017671 1.016687 1.023443 1.029551 1.033291 1.039031 1.058541 1.044711 1.058545 1.045367 1.040838 1.043447 1.043355 1.057799 1.049446
  272.9742 0.989945 1.027769 1.013497 1.013252 1.006917 1.017154 1.016818 1.017237 1.012891 1.007021 1.004717 0.993657 1.001654 1.000937 0.977415 0.999813 1.014838 1.024176 1.034982 1.037715 1.037441 1.060819 1.049324 1.051028 1.043281 1.042132 1.043947 1.046655 1.059540 1.047708
  273.1352 0.992390 1.029069 1.012664 1.011299 1.002707 1.018082 1.016164 1.019075 1.010453 1.013320 1.001006 0.996485 1.004475 0.998407 0.974784 0.995230 1.015569 1.024006 1.040333 1.039879 1.038577 1.062430 1.047946 1.046623 1.041195 1.040961 1.040587 1.047405 1.056293 1.047325
  273.2962 0.999610 1.027772 1.014049 1.007428 0.998498 1.014323 1.014344 1.020983 1.009296 1.019928 0.994092 0.996737 1.007296 0.997711 0.966876 0.999114 1.016930 1.023694 1.037439 1.036085 1.039675 1.053091 1.045575 1.045245 1.038611 1.038908 1.038570 1.048132 1.053455 1.047453
  273.4572 1.003214 1.026293 1.014333 1.005739 1.007471 1.005046 1.012524 1.012675 1.008505 1.015115 0.987178 0.993482 1.002296 0.995180 0.962418 0.996685 1.011694 1.018478 1.028224 1.032309 1.037241 1.043751 1.036303 1.042182 1.035972 1.035821 1.042718 1.048518 1.054511 1.048825
  273.6181 1.003155 1.024519 1.013088 1.005446 1.017045 0.998939 1.010486 1.001755 1.006063 1.007074 0.990460 0.988235 0.996697 0.991449 0.962142 0.987190 1.003124 1.013263 1.021076 1.028645 1.034806 1.036579 1.027031 1.036117 1.032275 1.033648 1.046430 1.048904 1.055565 1.049854
  273.7791 1.003394 1.021703 1.010337 1.003228 1.010128 0.999631 1.008438 0.996790 1.002683 0.997759 0.994299 0.978012 0.989784 0.988163 0.958942 0.979128 1.001129 1.007785 1.016708 1.024981 1.033906 1.029613 1.026989 1.030329 1.028236 1.033467 1.037822 1.041194 1.051201 1.048958
  273.9401 1.004148 1.015704 1.003733 0.998854 0.999499 1.000071 1.003621 0.994931 0.996623 0.987734 0.990810 0.969570 0.982524 0.985382 0.949467 0.973889 1.005001 1.002275 1.012208 1.024918 1.033238 1.028610 1.027112 1.025540 1.028792 1.032634 1.029216 1.032722 1.046569 1.048018
  274.1011 1.001497 1.009893 0.997687 0.996532 0.991855 0.999344 0.998271 0.993289 0.987875 0.984560 0.985630 0.971068 0.990923 0.983248 0.942886 0.970200 1.008743 1.007947 1.007374 1.024875 1.030570 1.029361 1.035881 1.022727 1.032241 1.028692 1.034899 1.034963 1.047038 1.044179
  274.2620 0.987890 1.005517 0.994835 0.998254 0.985618 0.998330 0.999151 0.991854 0.985551 0.988055 0.987921 0.972734 1.007395 0.982365 0.948920 0.972497 1.012296 1.017194 1.005345 1.024922 1.027170 1.031120 1.046262 1.043426 1.035392 1.026181 1.042284 1.040328 1.048660 1.040339
  274.4230 0.976142 1.001141 0.992077 0.999100 0.987252 0.991500 1.002652 0.990664 0.994327 0.988612 0.993717 0.982168 1.010787 0.982458 0.954785 0.974674 1.013908 1.024236 1.018165 1.024982 1.028180 1.033453 1.040637 1.064125 1.038216 1.062212 1.041083 1.042459 1.051589 1.045353
  274.5840 0.979098 1.001712 0.993992 0.996567 0.995389 0.984669 1.003840 0.989863 1.000355 0.984290 0.996328 0.991601 1.002638 0.986245 0.957994 0.975443 1.010179 1.029968 1.030487 1.026918 1.032138 1.039848 1.028399 1.055565 1.041505 1.098243 1.037134 1.042764 1.055130 1.051547
  274.7450 0.982054 1.002337 0.995907 0.994869 1.000026 0.988088 1.003302 0.993501 0.997546 0.984962 0.996361 1.000657 0.995547 0.989617 0.961202 0.976211 1.007927 1.029141 1.027117 1.029549 1.036097 1.050231 1.030291 1.045237 1.045691 1.071818 1.042521 1.044523 1.057035 1.051196
  274.9060 0.977641 1.008770 1.000466 1.002939 0.999820 0.992437 1.005359 1.009756 0.995669 1.000699 0.996466 1.009667 0.990007 0.988411 0.971863 0.981202 1.014619 1.021788 1.023748 1.033402 1.040052 1.058280 1.042583 1.045226 1.049151 1.038686 1.053498 1.047684 1.057611 1.048712
  275.0669 0.973160 1.016098 1.005333 1.011010 1.000624 0.999215 1.010635 1.024308 1.001297 1.014605 0.996669 1.008016 0.986971 0.987206 0.983049 0.986401 1.021881 1.019424 1.028625 1.038057 1.043082 1.062453 1.049495 1.047605 1.049907 1.036574 1.056427 1.050640 1.058753 1.050257
  275.2279 0.975412 1.016624 1.005351 1.008090 1.003881 1.006644 1.013765 1.027978 1.006924 1.015728 0.996598 1.003208 0.990268 0.991547 0.986688 0.988946 1.056566 1.025267 1.034360 1.040529 1.044347 1.064652 1.049793 1.048636 1.050478 1.043544 1.051216 1.053263 1.060668 1.054167
  275.3889 0.978633 1.014843 1.003947 1.004660 1.011001 1.009504 1.012389 1.031443 1.005188 1.016833 0.995896 1.000203 0.993485 0.996100 0.988589 0.990955 1.091251 1.028585 1.032711 1.040633 1.044663 1.060978 1.048754 1.049049 1.049088 1.046274 1.047716 1.054332 1.063597 1.056370
  275.5499 0.989308 1.017646 1.006567 1.006441 1.036599 1.010088 1.012187 1.021110 1.003361 1.013243 0.996683 0.998163 0.996289 0.997985 0.985331 0.990474 1.063711 1.024655 1.029033 1.039448 1.041636 1.057443 1.044928 1.052166 1.047697 1.046707 1.047090 1.050943 1.068844 1.056929
  275.7109 1.002327 1.023132 1.011304 1.009244 1.059699 1.012709 1.016623 1.010777 1.009627 1.009654 1.003961 0.997936 0.999038 0.999386 0.979816 0.988990 1.029357 1.022034 1.035506 1.035964 1.039490 1.054833 1.043039 1.057389 1.053668 1.049052 1.047027 1.048481 1.071962 1.058164
  275.8718 1.003107 1.026376 1.012388 1.012105 1.039919 1.017001 1.021057 1.019971 1.017111 1.012589 1.010521 0.999282 1.000777 1.003367 0.980588 0.994144 1.019908 1.027326 1.047055 1.034985 1.045024 1.052269 1.048705 1.058495 1.059920 1.053108 1.048634 1.051728 1.065765 1.060447
  276.0328 0.997293 1.027539 1.010372 1.014989 1.020139 1.018378 1.025528 1.031425 1.020523 1.016350 1.007733 1.002831 1.002517 1.008297 0.985913 1.003754 1.017238 1.032354 1.047737 1.041786 1.050557 1.053285 1.053614 1.054418 1.055134 1.054181 1.050030 1.054932 1.059994 1.061451
  276.1938 0.992028 1.031236 1.011247 1.016619 1.018716 1.015957 1.029999 1.028638 1.022606 1.007763 1.004945 1.009423 1.000677 1.006912 0.988747 1.005927 1.015605 1.028443 1.039580 1.047118 1.039652 1.054302 1.050655 1.051034 1.048323 1.050959 1.050082 1.056337 1.059749 1.059147
  276.3548 0.987225 1.038595 1.015954 1.017438 1.018433 1.014694 1.030802 1.021881 1.020139 0.995578 1.005569 1.013341 0.998590 1.001637 0.988757 1.000267 1.014476 1.024531 1.036321 1.042621 1.028541 1.054055 1.047697 1.049077 1.051507 1.048082 1.050076 1.057742 1.059504 1.057427
  276.5157 0.988587 1.043060 1.016434 1.015596 1.016346 1.015865 1.031497 1.018231 1.015124 0.997002 1.006341 1.011294 0.999225 0.999516 0.987151 0.996562 1.016696 1.026882 1.039294 1.038293 1.030381 1.053668 1.048326 1.047182 1.058388 1.046023 1.047584 1.053663 1.059491 1.058595
  276.6767 0.997832 1.040878 1.008052 1.011082 1.013895 1.016710 1.029269 1.016098 1.011490 1.005316 1.005872 1.009071 1.000431 1.000425 0.982663 0.996074 1.021502 1.029791 1.039832 1.042203 1.034055 1.051914 1.049048 1.045509 1.055919 1.044138 1.045092 1.049052 1.059486 1.059698
  276.8377 1.002209 1.038125 1.002437 1.008898 1.018993 1.016348 1.026577 1.020353 1.009068 1.017864 1.005181 1.006153 1.000809 0.998770 0.980886 0.994916 1.022841 1.026704 1.035479 1.046114 1.032466 1.049793 1.047261 1.044160 1.047696 1.043021 1.045564 1.047307 1.056955 1.059837
  276.9987 0.997038 1.033087 1.006722 1.010328 1.026965 1.015651 1.024178 1.029562 1.009116 1.033776 1.005614 1.003404 1.000865 0.993324 0.987051 0.991961 1.020074 1.022221 1.033486 1.045050 1.029285 1.049345 1.045081 1.045532 1.044894 1.042482 1.046318 1.046265 1.053986 1.059974
  277.1597 0.995595 1.028702 1.010339 1.011632 1.024297 1.012203 1.021878 1.030855 1.012488 1.036087 1.006433 1.002223 1.000942 0.991575 0.991529 0.992113 1.017487 1.026287 1.039552 1.043514 1.032853 1.049681 1.045532 1.046904 1.047278 1.048770 1.046777 1.048766 1.055444 1.058027
  277.3206 1.005965 1.030118 1.008940 1.012613 1.015121 1.008775 1.019387 1.022804 1.014255 1.021966 1.005480 1.001043 1.001033 0.998433 0.986585 1.007464 1.015234 1.033897 1.044474 1.040909 1.039873 1.052885 1.046820 1.049011 1.048275 1.055058 1.047166 1.052802 1.058392 1.055990
  277.4816 1.012829 1.031496 1.007613 1.013102 1.010785 1.008388 1.016793 1.018914 1.012661 1.011853 1.003545 1.000460 1.003139 1.003153 0.981793 1.020951 1.013445 1.034798 1.041334 1.038052 1.040174 1.058203 1.047082 1.051117 1.047245 1.052567 1.047054 1.051662 1.058681 1.057534
  277.6426 0.999018 1.026338 1.009840 1.011539 1.010924 1.008001 1.012915 1.022506 1.009676 1.009125 1.001188 0.999879 1.007138 0.999370 0.979748 1.009635 1.013021 1.031341 1.038082 1.035383 1.035187 1.056516 1.046804 1.049269 1.045922 1.049850 1.046730 1.047011 1.057516 1.059670
  277.8036 0.985688 1.021181 1.012067 1.009702 1.009946 1.008117 1.008006 1.023325 1.001880 1.006310 0.998471 0.996495 1.008610 0.996091 0.977704 0.998321 1.012841 1.026828 1.030506 1.032789 1.032839 1.047084 1.044631 1.046976 1.043932 1.048710 1.042367 1.046682 1.057492 1.056970
  277.9646 0.980986 1.020649 1.019534 1.005274 1.007443 1.008285 1.006756 1.016218 0.996094 1.003265 0.998280 0.992792 1.006558 0.997226 0.985877 0.992077 1.013974 1.021291 1.022929 1.034811 1.033587 1.041891 1.040942 1.047266 1.042232 1.047796 1.035367 1.050730 1.058407 1.052745
  278.1255 0.976282 1.020567 1.027424 1.000855 1.005704 1.005629 1.009864 1.010619 1.004109 1.000916 1.001234 0.998086 1.004863 0.998347 0.994531 0.985980 1.015324 1.019063 1.023986 1.039765 1.034890 1.043720 1.040489 1.048204 1.041642 1.042863 1.037341 1.054528 1.060302 1.051394
  278.2865 0.980428 1.022201 1.020530 1.001889 1.005536 1.002321 1.012064 1.012745 1.011847 1.002251 1.005754 1.005611 1.003915 0.996951 0.994819 0.986799 1.019970 1.021546 1.025705 1.042677 1.037163 1.046525 1.043861 1.049300 1.042076 1.036773 1.047992 1.057954 1.063375 1.051482
  278.4475 0.984905 1.024211 1.010664 1.002923 1.008916 1.016835 1.012681 1.014744 1.011557 1.004243 1.013154 1.009179 1.002531 0.995554 0.993752 0.988575 1.024616 1.021425 1.028901 1.043671 1.039993 1.051805 1.049203 1.050464 1.050630 1.040992 1.054054 1.058811 1.067286 1.053779
  278.6085 0.981947 1.027067 1.003322 0.999557 1.023820 1.038313 1.012029 1.015122 1.011268 1.015629 1.017955 1.011111 0.999685 0.995748 0.991591 0.993491 1.022994 1.015780 1.032390 1.043010 1.044316 1.056926 1.057980 1.057109 1.059134 1.049995 1.053651 1.053904 1.072671 1.057711
  278.7695 0.977950 1.030229 0.996853 0.995764 1.034424 1.031574 1.007933 1.015499 1.010294 1.027014 1.015414 1.016022 0.997519 0.996086 0.989106 0.999255 1.021188 1.016713 1.038246 1.040112 1.053181 1.061380 1.063444 1.067246 1.065193 1.056165 1.055963 1.051718 1.076135 1.059787
  278.9304 0.975137 1.031521 0.998901 0.994645 1.019999 1.008187 1.003094 1.016541 1.009283 1.018052 1.012495 1.022777 0.999504 1.001320 0.986784 1.002671 1.019778 1.039607 1.044912 1.039686 1.082665 1.064935 1.060113 1.068498 1.071252 1.060378 1.063920 1.059276 1.074468 1.059892
  279.0914 0.972630 1.031799 1.005390 0.994097 1.006270 1.008020 0.994905 1.017596 1.013203 1.008587 1.007711 1.024509 1.001740 1.007569 0.984539 1.005074 1.018418 1.058218 1.048046 1.044155 1.107683 1.060458 1.059595 1.061577 1.069036 1.060377 1.072013 1.066718 1.074821 1.062016
  279.2524 0.970666 1.023274 0.999781 0.994636 1.003310 1.027523 0.988989 1.017458 1.017967 1.008368 1.004364 1.021821 1.008335 1.010814 0.985121 1.010908 1.021198 1.051213 1.049338 1.053334 1.088903 1.056320 1.071429 1.061763 1.066211 1.056218 1.080548 1.073377 1.084015 1.067173
  279.4134 0.968928 1.007963 0.985181 0.995567 1.000350 1.037410 1.004506 1.017174 1.019910 1.009307 1.016200 1.018594 1.014929 1.013018 0.987626 1.018920 1.025050 1.045684 1.054399 1.076671 1.070428 1.075319 1.082772 1.071223 1.082312 1.061087 1.088418 1.080266 1.093441 1.073294
  279.5743 0.965909 1.010693 0.985234 1.001387 1.004817 1.035868 1.019987 1.020877 1.020999 1.016911 1.028052 1.014677 1.019042 1.023841 0.996009 1.022830 1.046649 1.063623 1.062285 1.095533 1.090635 1.094317 1.089731 1.078683 1.101888 1.078519 1.092574 1.091728 1.104899 1.081498
  279.7353 0.962143 1.032572 1.000404 1.009745 1.009455 1.034387 1.033046 1.025518 1.024494 1.026131 1.048639 1.017847 1.023075 1.039124 1.010004 1.023088 1.075454 1.081563 1.070705 1.091988 1.110841 1.114840 1.096876 1.082417 1.102015 1.094516 1.096824 1.103191 1.116092 1.091069
  279.8963 0.968431 1.064514 1.008538 1.016112 1.007452 1.033011 1.046104 1.026535 1.029089 1.033551 1.069226 1.033417 1.022937 1.045610 1.018279 1.025356 1.077716 1.091290 1.079690 1.088298 1.111984 1.135474 1.114745 1.089187 1.096041 1.107670 1.102324 1.104724 1.115093 1.105076
  280.0573 0.982736 1.111074 1.006698 1.021041 1.004689 1.030355 1.045765 1.026197 1.035954 1.040282 1.048826 1.042150 1.022278 1.045650 1.018987 1.030101 1.064407 1.100842 1.086556 1.083088 1.111598 1.135209 1.132612 1.104237 1.099120 1.117312 1.107823 1.105906 1.114095 1.115910
  280.2183 0.995211 1.124046 1.008075 1.018672 1.008683 1.024635 1.044451 1.038221 1.044311 1.033594 1.024958 1.033648 1.023050 1.041898 1.022975 1.040855 1.057204 1.090229 1.090349 1.077940 1.105618 1.131252 1.118553 1.114220 1.106439 1.116729 1.101239 1.112381 1.107110 1.109704
  280.3792 1.005720 1.069625 1.015756 1.008975 1.014173 1.020305 1.040370 1.056916 1.048999 1.019485 1.022235 1.025715 1.024149 1.034396 1.033012 1.061873 1.054969 1.077312 1.088516 1.081552 1.098621 1.117014 1.102381 1.102493 1.105453 1.117283 1.094546 1.119529 1.099761 1.102774
  280.5402 1.006382 1.030725 1.020081 1.004905 1.018835 1.020956 1.035816 1.056944 1.050382 1.015958 1.023414 1.019964 1.030048 1.033734 1.036290 1.070942 1.048663 1.067941 1.075344 1.085166 1.090946 1.099741 1.098311 1.091467 1.098986 1.123101 1.093686 1.108258 1.091512 1.087612
  280.7012 0.992860 1.036109 1.015003 1.008455 1.023211 1.021909 1.034510 1.043061 1.046524 1.020498 1.024974 1.015731 1.037699 1.042397 1.021847 1.051211 1.037856 1.059337 1.064643 1.078583 1.083062 1.091076 1.096202 1.085938 1.099921 1.126119 1.093370 1.092687 1.083125 1.072566
  280.8622 0.989155 1.039753 1.011306 1.014487 1.023615 1.024634 1.034124 1.041003 1.036325 1.025183 1.026653 1.021490 1.033877 1.043421 1.009797 1.034518 1.035048 1.056568 1.061131 1.071247 1.079076 1.086170 1.080846 1.080552 1.107490 1.104800 1.086308 1.082945 1.086155 1.074456
  281.0232 1.004458 1.035897 1.013412 1.025072 1.022059 1.027122 1.037183 1.050801 1.030038 1.030030 1.029406 1.026514 1.024123 1.030159 1.007159 1.028553 1.044158 1.055771 1.058064 1.068599 1.076802 1.080858 1.061890 1.078633 1.103063 1.084033 1.077959 1.075287 1.092173 1.076348
  281.1841 1.014966 1.032743 1.015669 1.031798 1.021440 1.026577 1.041673 1.051415 1.030147 1.031808 1.032625 1.019964 1.032788 1.020462 1.004541 1.022716 1.048610 1.052701 1.056932 1.066726 1.073663 1.075300 1.061343 1.076714 1.084231 1.080438 1.071844 1.069354 1.085771 1.073736
  281.3451 1.012723 1.034660 1.018996 1.028763 1.021450 1.026030 1.041429 1.039736 1.029384 1.029368 1.029005 1.013415 1.054414 1.020051 1.002033 1.017612 1.043623 1.048538 1.055655 1.060890 1.069998 1.073543 1.068177 1.073689 1.070621 1.076844 1.066404 1.064291 1.074568 1.070814
  281.5061 1.010898 1.036600 1.022410 1.027348 1.023356 1.025173 1.038480 1.035317 1.026677 1.026972 1.021276 1.017266 1.052031 1.019208 0.999501 1.012948 1.039140 1.044778 1.053285 1.053982 1.063341 1.074872 1.067304 1.070629 1.065386 1.073727 1.077471 1.061866 1.071872 1.069146
  281.6671 1.010656 1.038978 1.027251 1.031836 1.026938 1.024317 1.035699 1.043898 1.023715 1.024646 1.019836 1.021224 1.027264 1.016713 0.996621 1.013311 1.036081 1.041278 1.050772 1.052940 1.054271 1.071344 1.062177 1.063713 1.061292 1.070631 1.095673 1.061223 1.073713 1.067672
  281.8280 1.010922 1.041357 1.032093 1.034429 1.027542 1.029476 1.033046 1.048341 1.019957 1.022932 1.023406 1.016408 1.014875 1.014169 0.993739 1.013666 1.032928 1.038622 1.045335 1.054199 1.050181 1.062628 1.059232 1.056365 1.059671 1.071007 1.089750 1.060859 1.074187 1.070518
  281.9890 1.014189 1.047684 1.030549 1.026263 1.024713 1.035041 1.030673 1.042741 1.017462 1.022758 1.023318 1.010854 1.017561 1.011333 0.995436 1.013350 1.029388 1.036687 1.039897 1.051948 1.051352 1.056261 1.057883 1.055615 1.058949 1.071797 1.069743 1.060745 1.073693 1.074448
  282.1500 1.017009 1.054047 1.028956 1.019197 1.026127 1.034577 1.028574 1.037436 1.020886 1.022846 1.019426 1.012323 1.019260 1.008717 0.997148 1.013035 1.026962 1.036126 1.040333 1.047821 1.052351 1.053170 1.055539 1.056192 1.060921 1.066498 1.060158 1.061041 1.070939 1.071233
  282.3110 1.014930 1.051307 1.027177 1.023755 1.033885 1.033227 1.029268 1.033124 1.024280 1.023867 1.015998 1.014966 1.019388 1.008716 0.995085 1.009765 1.031972 1.037091 1.040877 1.045377 1.053115 1.051110 1.052246 1.052647 1.061375 1.059943 1.058547 1.061811 1.066103 1.065441
  282.4720 1.012928 1.047879 1.025384 1.028283 1.037557 1.031101 1.033531 1.029010 1.027421 1.024207 1.013196 1.016319 1.018291 1.008700 0.992748 1.006337 1.036264 1.037573 1.041498 1.044112 1.051733 1.050927 1.054034 1.047862 1.055206 1.055657 1.056674 1.061211 1.064354 1.062375
  282.6329 1.013932 1.049364 1.026725 1.031647 1.033260 1.028791 1.034579 1.025909 1.030294 1.020891 1.011199 1.017338 1.014632 1.007650 0.991144 1.005158 1.030683 1.037363 1.042127 1.042753 1.046525 1.051462 1.062045 1.051880 1.050060 1.052065 1.054543 1.058569 1.066258 1.060639
  282.7939 1.014936 1.051583 1.028537 1.035011 1.030401 1.027650 1.030328 1.023375 1.028193 1.018399 1.010602 1.015577 1.011826 1.006601 0.989649 1.004266 1.025187 1.036203 1.040475 1.041307 1.043133 1.053734 1.063924 1.059548 1.052064 1.050961 1.054644 1.056798 1.067232 1.060971
  282.9549 1.017273 1.049238 1.029191 1.033260 1.031260 1.026899 1.028398 1.025692 1.026093 1.023534 1.012186 1.012805 1.011408 1.011541 0.991286 1.005159 1.030437 1.033288 1.038447 1.040636 1.044000 1.055643 1.056176 1.059489 1.053952 1.050899 1.057545 1.056710 1.066801 1.062619
  283.1159 1.019654 1.045839 1.029577 1.031332 1.031689 1.028810 1.031430 1.028052 1.024451 1.028345 1.018721 1.012091 1.011137 1.016759 0.993654 1.006426 1.035688 1.031766 1.039846 1.040846 1.045449 1.056365 1.051407 1.055229 1.054222 1.051430 1.058059 1.056773 1.065863 1.063093
  283.2769 1.018484 1.045841 1.029548 1.029717 1.030615 1.031913 1.034204 1.031291 1.022810 1.025344 1.023119 1.012372 1.011433 1.016005 0.993307 1.008337 1.032586 1.033597 1.042105 1.041300 1.048730 1.056011 1.052657 1.052411 1.054496 1.052289 1.054760 1.057220 1.063938 1.062618
  283.4378 1.016973 1.046937 1.029384 1.028139 1.030375 1.032341 1.036252 1.034529 1.025202 1.022344 1.021036 1.012913 1.012140 1.014573 0.992070 1.010438 1.029047 1.036168 1.043788 1.042101 1.051463 1.050635 1.053303 1.050597 1.055234 1.052173 1.053252 1.057435 1.063075 1.064113
  283.5988 1.013623 1.045869 1.030193 1.030484 1.034312 1.031229 1.037183 1.033591 1.027877 1.022596 1.019543 1.013615 1.015186 1.012188 0.993347 1.010339 1.030794 1.041115 1.045273 1.042462 1.051777 1.046275 1.052357 1.051218 1.055973 1.051381 1.055399 1.056857 1.064899 1.067606
  283.7598 1.009969 1.043888 1.031417 1.033491 1.037985 1.029577 1.033803 1.032616 1.027890 1.022901 1.020524 1.015594 1.017694 1.009627 0.995714 1.009363 1.033162 1.046603 1.044369 1.042022 1.051851 1.049280 1.051913 1.053959 1.057344 1.051355 1.057277 1.056455 1.066076 1.069446
  283.9208 1.009744 1.044158 1.031451 1.028465 1.039571 1.027534 1.031972 1.031805 1.027540 1.019212 1.021014 1.018563 1.015076 1.010384 0.996098 1.009143 1.032052 1.054494 1.042388 1.041922 1.050352 1.052135 1.053229 1.056654 1.058746 1.051996 1.058442 1.056899 1.065062 1.069191
  284.0818 1.010331 1.045630 1.030841 1.021464 1.040855 1.026405 1.038678 1.031004 1.029144 1.015224 1.018512 1.018530 1.012675 1.012032 0.995389 1.009309 1.030286 1.060383 1.040933 1.042607 1.048977 1.052943 1.053853 1.059299 1.052428 1.052547 1.059208 1.057020 1.064299 1.068938
  284.2427 1.008253 1.045657 1.031405 1.024915 1.037607 1.026088 1.044310 1.031338 1.031157 1.017339 1.016811 1.015622 1.015085 1.014784 0.995906 1.007707 1.032750 1.053123 1.039779 1.044298 1.049023 1.053786 1.051071 1.060325 1.045267 1.053001 1.058578 1.054780 1.064713 1.068682
