 solar_fit_vary
           0
 T T
nw  fwave  lwave  avgwav    hwe     asym  shift    squeeze      sin      rms   exval  std
   31 263.725 274.356 269.041  4.089D-01  0.000D+00 -4.330D-02  0.000D+00  9.970D-01  2.150D+03   300  2.093D-02
  263.7250  0.339725D+00  0.391993D+00 -0.131116D+04
  264.0930  0.476158D+00  0.465716D+00  0.285902D+04
  264.4598  0.437755D+00  0.445764D+00 -0.219275D+04
  264.8256  0.357214D+00  0.369042D+00 -0.323832D+04
  265.1902  0.397355D+00  0.375070D+00  0.610099D+04
  265.5538  0.421917D+00  0.421426D+00  0.134689D+03
  265.9164  0.396909D+00  0.409205D+00 -0.336643D+04
  266.2779  0.362378D+00  0.368592D+00 -0.170138D+04
  266.6384  0.355817D+00  0.351546D+00  0.117281D+04
  266.9980  0.350212D+00  0.355324D+00 -0.147307D+04
  267.3566  0.369575D+00  0.370479D+00 -0.247532D+03
  267.7143  0.355687D+00  0.363965D+00 -0.227149D+04
  268.0710  0.345038D+00  0.341861D+00  0.951945D+03
  268.4268  0.352641D+00  0.345672D+00  0.198962D+04
  268.7818  0.338859D+00  0.337922D+00  0.291734D+03
  269.1359  0.331664D+00  0.329094D+00  0.875348D+03
  269.4891  0.327136D+00  0.328918D+00 -0.631085D+03
  269.8416  0.352553D+00  0.348350D+00  0.120485D+04
  270.1932  0.394832D+00  0.388922D+00  0.161827D+04
  270.5441  0.393462D+00  0.392125D+00  0.366098D+03
  270.8942  0.371459D+00  0.370896D+00  0.154167D+03
  271.2435  0.363029D+00  0.356714D+00  0.172889D+04
  271.5921  0.320001D+00  0.314183D+00  0.206748D+04
  271.9399  0.253109D+00  0.255532D+00 -0.967357D+03
  272.2870  0.249526D+00  0.254153D+00 -0.185501D+04
  272.6335  0.289579D+00  0.302270D+00 -0.496330D+04
  272.9793  0.344272D+00  0.350266D+00 -0.180413D+04
  273.3245  0.321714D+00  0.322293D+00 -0.206227D+03
  273.6689  0.257170D+00  0.252950D+00  0.167220D+04
  274.0128  0.209309D+00  0.204579D+00  0.215845D+04
  274.3560  0.186069D+00  0.184416D+00  0.754066D+03
   31 267.357 277.757 272.557  3.982D-01  0.000D+00 -2.221D-03  0.000D+00  1.007D+00  1.233D+03 10300  1.263D-02
  267.3566  0.369575D+00  0.361955D+00  0.208626D+04
  267.7143  0.355687D+00  0.364919D+00 -0.253332D+04
  268.0710  0.345038D+00  0.342215D+00  0.845913D+03
  268.4268  0.352641D+00  0.347933D+00  0.134400D+04
  268.7818  0.338859D+00  0.343551D+00 -0.146087D+04
  269.1359  0.331664D+00  0.333104D+00 -0.490367D+03
  269.4891  0.327136D+00  0.332939D+00 -0.205492D+04
  269.8416  0.352553D+00  0.347002D+00  0.159147D+04
  270.1932  0.394832D+00  0.389636D+00  0.142269D+04
  270.5441  0.393462D+00  0.396791D+00 -0.911322D+03
  270.8942  0.371459D+00  0.373043D+00 -0.433566D+03
  271.2435  0.363029D+00  0.359006D+00  0.110144D+04
  271.5921  0.320001D+00  0.319523D+00  0.170000D+03
  271.9399  0.253109D+00  0.257090D+00 -0.158938D+04
  272.2870  0.249526D+00  0.246375D+00  0.126288D+04
  272.6335  0.289579D+00  0.290341D+00 -0.297802D+03
  272.9793  0.344272D+00  0.342653D+00  0.487044D+03
  273.3245  0.321714D+00  0.324545D+00 -0.100768D+04
  273.6689  0.257170D+00  0.255625D+00  0.612067D+03
  274.0128  0.209309D+00  0.205085D+00  0.192762D+04
  274.3560  0.186069D+00  0.183358D+00  0.123714D+04
  274.6987  0.181324D+00  0.181602D+00 -0.127688D+03
  275.0407  0.201184D+00  0.201835D+00 -0.297136D+03
  275.3821  0.240515D+00  0.238694D+00  0.729624D+03
  275.7231  0.269551D+00  0.272888D+00 -0.130524D+04
