           0
 T T
nwave fwave lwave wave    hwe     asym  shift    squeeze      sin      rms   exval 
   28 269.253 278.540 273.897  2.919D-01  0.000D+00  9.148D-03  0.000D+00  5.045D-03  5.923D+00 10000  0.000D+00
  269.2533  0.159917D-02  0.159519D-02  0.504735D+00
  269.6058  0.154487D-02  0.154457D-02  0.400720D-01
  269.9576  0.173410D-02  0.169770D-02  0.462038D+01
  270.3086  0.189917D-02  0.191773D-02 -0.233097D+01
  270.6588  0.183888D-02  0.187002D-02 -0.395280D+01
  271.0083  0.176769D-02  0.172986D-02  0.465849D+01
  271.3571  0.167689D-02  0.172008D-02 -0.548136D+01
  271.7052  0.142592D-02  0.146984D-02 -0.581420D+01
  272.0526  0.115243D-02  0.109337D-02  0.808013D+01
  272.3993  0.130988D-02  0.123451D-02  0.997804D+01
  272.7454  0.148059D-02  0.147978D-02  0.106537D+00
  273.0908  0.169324D-02  0.182014D-02 -0.162748D+02
  273.4356  0.153561D-02  0.151793D-02  0.226794D+01
  273.7798  0.122798D-02  0.116906D-02  0.797107D+01
  274.1233  0.103349D-02  0.972792D-03  0.839611D+01
  274.4663  0.925071D-03  0.918733D-03  0.876671D+00
  274.8087  0.939599D-03  0.919438D-03  0.278891D+01
  275.1505  0.115915D-02  0.112108D-02  0.515050D+01
  275.4918  0.131515D-02  0.128402D-02  0.407743D+01
  275.8325  0.152417D-02  0.154373D-02 -0.243259D+01
  276.1726  0.185141D-02  0.188583D-02 -0.411365D+01
  276.5123  0.200269D-02  0.200641D-02 -0.436775D+00
  276.8514  0.200141D-02  0.198907D-02  0.138136D+01
  277.1901  0.202974D-02  0.207891D-02 -0.530956D+01
  277.5283  0.199815D-02  0.207943D-02 -0.893499D+01
  277.8659  0.168634D-02  0.163754D-02  0.546138D+01
  278.2031  0.148513D-02  0.141007D-02  0.840042D+01
  278.5399  0.141902D-02  0.141893D-02  0.102246D-01
   18 272.745 278.540 275.643  2.919D-01  0.000D+00  1.649D-02  0.000D+00  5.346D-03  5.241D+00 10000  0.000D+00
  272.7454  0.148059D-02  0.141044D-02  0.928654D+01
  273.0908  0.169324D-02  0.179280D-02 -0.127680D+02
  273.4356  0.153561D-02  0.153479D-02  0.104919D+00
  273.7798  0.122798D-02  0.119555D-02  0.438825D+01
  274.1233  0.103349D-02  0.998846D-03  0.479191D+01
  274.4663  0.925071D-03  0.941141D-03 -0.222309D+01
  274.8087  0.939599D-03  0.941444D-03 -0.255241D+00
  275.1505  0.115915D-02  0.113248D-02  0.360815D+01
  275.4918  0.131515D-02  0.130243D-02  0.166566D+01
  275.8325  0.152417D-02  0.153684D-02 -0.157546D+01
  276.1726  0.185141D-02  0.188327D-02 -0.380816D+01
  276.5123  0.200269D-02  0.198658D-02  0.188812D+01
  276.8514  0.200141D-02  0.196953D-02  0.356871D+01
  277.1901  0.202974D-02  0.204960D-02 -0.214487D+01
  277.5283  0.199815D-02  0.206496D-02 -0.734437D+01
  277.8659  0.168634D-02  0.164222D-02  0.493797D+01
  278.2031  0.148513D-02  0.142225D-02  0.703761D+01
  278.5399  0.141902D-02  0.145518D-02 -0.404704D+01
   31 281.218 292.035 286.626  2.919D-01  0.000D+00  1.624D-03  0.000D+00  8.216D-03  1.159D+01 10000  0.000D+00
  281.2183  0.169687D-02  0.164965D-02  0.548509D+01
  281.5512  0.213307D-02  0.214791D-02 -0.166006D+01
  281.8839  0.259416D-02  0.254627D-02  0.512636D+01
  282.2161  0.285548D-02  0.284329D-02  0.130541D+01
  282.5479  0.302019D-02  0.296144D-02  0.623614D+01
  282.8795  0.314767D-02  0.315476D-02 -0.739731D+00
  283.2106  0.330494D-02  0.349221D-02 -0.197065D+02
  283.5414  0.328297D-02  0.328300D-02 -0.391087D-02
  283.8719  0.330131D-02  0.333059D-02 -0.308093D+01
  284.2021  0.325373D-02  0.320190D-02  0.545388D+01
  284.5319  0.277049D-02  0.278315D-02 -0.136682D+01
  285.8479  0.263247D-02  0.256737D-02  0.703163D+01
  286.1761  0.371045D-02  0.373940D-02 -0.280670D+01
  286.5041  0.417716D-02  0.423881D-02 -0.579406D+01
  286.8317  0.434424D-02  0.419617D-02  0.138100D+02
  287.1590  0.468183D-02  0.480691D-02 -0.113234D+02
  287.4861  0.479297D-02  0.485650D-02 -0.575096D+01
  287.8128  0.416627D-02  0.419424D-02 -0.262895D+01
  288.1393  0.347147D-02  0.301912D-02  0.442008D+02
  288.4654  0.423764D-02  0.410784D-02  0.121063D+02
  288.7913  0.546126D-02  0.554922D-02 -0.752054D+01
  289.1169  0.589655D-02  0.577686D-02  0.100935D+02
  289.4422  0.652126D-02  0.641741D-02  0.799098D+01
  289.7673  0.783423D-02  0.785447D-02 -0.155771D+01
  290.0920  0.900555D-02  0.915185D-02 -0.105959D+02
  290.4165  0.962117D-02  0.983754D-02 -0.147993D+02
  290.7407  0.953037D-02  0.968065D-02 -0.108834D+02
  291.0646  0.942323D-02  0.939894D-02  0.175886D+01
  291.3883  0.975011D-02  0.988675D-02 -0.989638D+01
  291.7116  0.965567D-02  0.943185D-02  0.162104D+02
  292.0347  0.973195D-02  0.964113D-02  0.657722D+01
   31 284.532 295.250 289.891  2.919D-01  0.000D+00  2.385D-03  0.000D+00  9.956D-03  1.505D+01 10300  0.000D+00
  284.5319  0.277049D-02  0.274645D-02  0.259612D+01
  285.8479  0.263247D-02  0.257996D-02  0.567169D+01
  286.1761  0.371045D-02  0.376669D-02 -0.545185D+01
  286.5041  0.417716D-02  0.427451D-02 -0.914929D+01
  286.8317  0.434424D-02  0.423164D-02  0.105022D+02
  287.1590  0.468183D-02  0.484267D-02 -0.145603D+02
  287.4861  0.479297D-02  0.489024D-02 -0.880541D+01
  287.8128  0.416627D-02  0.421876D-02 -0.493354D+01
  288.1393  0.347147D-02  0.303157D-02  0.429842D+02
  288.4654  0.423764D-02  0.411091D-02  0.118198D+02
  288.7913  0.546126D-02  0.555036D-02 -0.761800D+01
  289.1169  0.589655D-02  0.577010D-02  0.106636D+02
  289.4422  0.652126D-02  0.640005D-02  0.932715D+01
  289.7673  0.783423D-02  0.782631D-02  0.609240D+00
  290.0920  0.900555D-02  0.911632D-02 -0.802263D+01
  290.4165  0.962117D-02  0.980073D-02 -0.122817D+02
  290.7407  0.953037D-02  0.965224D-02 -0.882599D+01
  291.0646  0.942323D-02  0.938009D-02  0.312428D+01
  291.3883  0.975011D-02  0.988538D-02 -0.979676D+01
  291.7116  0.965567D-02  0.945489D-02  0.145416D+02
  292.0347  0.973195D-02  0.969440D-02  0.271927D+01
  292.3575  0.934877D-02  0.943972D-02 -0.658704D+01
  292.6801  0.878218D-02  0.854815D-02  0.169491D+02
  293.0023  0.963207D-02  0.960575D-02  0.190618D+01
  293.3243  0.112229D-01  0.115791D-01 -0.243641D+02
  293.6460  0.105473D-01  0.104452D-01  0.698781D+01
  293.9673  0.982093D-02  0.940951D-02  0.297961D+02
  294.2885  0.106890D-01  0.108291D-01 -0.958127D+01
  294.6093  0.110431D-01  0.113891D-01 -0.236647D+02
  294.9297  0.105546D-01  0.101046D-01  0.307804D+02
  295.2500  0.121418D-01  0.123106D-01 -0.109371D+02
   31 288.791 298.435 293.613  2.919D-01  0.000D+00  1.317D-02  0.000D+00  1.269D-02  1.845D+01 10300  0.000D+00
  288.7913  0.546126D-02  0.544264D-02  0.159231D+01
  289.1169  0.589655D-02  0.572023D-02  0.148691D+02
  289.4422  0.652126D-02  0.635971D-02  0.124313D+02
  289.7673  0.783423D-02  0.781200D-02  0.171037D+01
  290.0920  0.900555D-02  0.914640D-02 -0.102010D+02
  290.4165  0.962117D-02  0.986397D-02 -0.166071D+02
  290.7407  0.953037D-02  0.974851D-02 -0.157985D+02
  291.0646  0.942323D-02  0.943423D-02 -0.797160D+00
  291.3883  0.975011D-02  0.993195D-02 -0.131698D+02
  291.7116  0.965567D-02  0.949066D-02  0.119510D+02
  292.0347  0.973195D-02  0.968275D-02  0.356297D+01
  292.3575  0.934877D-02  0.945398D-02 -0.761966D+01
  292.6801  0.878218D-02  0.851828D-02  0.191121D+02
  293.0023  0.963207D-02  0.946575D-02  0.120453D+02
  293.3243  0.112229D-01  0.114649D-01 -0.165569D+02
  293.6460  0.105473D-01  0.104326D-01  0.784844D+01
  293.9673  0.982093D-02  0.930433D-02  0.374135D+02
  294.2885  0.106890D-01  0.106978D-01 -0.602239D+00
  294.6093  0.110431D-01  0.113515D-01 -0.210950D+02
  294.9297  0.105546D-01  0.100692D-01  0.331986D+02
  295.2500  0.121418D-01  0.122576D-01 -0.750192D+01
  295.5699  0.129426D-01  0.128363D-01  0.689007D+01
  295.8895  0.137998D-01  0.138895D-01 -0.552373D+01
  296.2088  0.149929D-01  0.151950D-01 -0.118459D+02
  296.5277  0.129572D-01  0.132845D-01 -0.201484D+02
  296.8464  0.107925D-01  0.106563D-01  0.931667D+01
  297.1648  0.118748D-01  0.119333D-01 -0.379026D+01
  297.4828  0.153198D-01  0.152349D-01  0.497556D+01
  297.8004  0.190044D-01  0.197119D-01 -0.378677D+02
  298.1178  0.164312D-01  0.164701D-01 -0.228307D+01
  298.4348  0.127120D-01  0.118061D-01  0.557669D+02
   31 292.035 301.585 296.810  2.919D-01  0.000D+00  3.323D-03  0.000D+00  1.726D-02  2.378D+01 10000  0.000D+00
  292.0347  0.973195D-02  0.957001D-02  0.117280D+02
  292.3575  0.934877D-02  0.943884D-02 -0.652275D+01
  292.6801  0.878218D-02  0.860685D-02  0.126978D+02
  293.0023  0.963207D-02  0.969493D-02 -0.455301D+01
  293.3243  0.112229D-01  0.116957D-01 -0.323434D+02
  293.6460  0.105473D-01  0.105398D-01  0.518398D+00
  293.9673  0.982093D-02  0.945746D-02  0.263240D+02
  294.2885  0.106890D-01  0.108447D-01 -0.106505D+02
  294.6093  0.110431D-01  0.113755D-01 -0.227368D+02
  294.9297  0.105546D-01  0.100654D-01  0.334631D+02
  295.2500  0.121418D-01  0.122466D-01 -0.679372D+01
  295.5699  0.129426D-01  0.127134D-01  0.148567D+02
  295.8895  0.137998D-01  0.137535D-01  0.285186D+01
  296.2088  0.149929D-01  0.149889D-01  0.231916D+00
  296.5277  0.129572D-01  0.129580D-01 -0.507504D-01
  296.8464  0.107925D-01  0.105376D-01  0.174348D+02
  297.1648  0.118748D-01  0.118987D-01 -0.154504D+01
  297.4828  0.153198D-01  0.153782D-01 -0.342340D+01
  297.8004  0.190044D-01  0.198988D-01 -0.478774D+02
  298.1178  0.164312D-01  0.165795D-01 -0.869549D+01
  298.4348  0.127120D-01  0.121149D-01  0.367564D+02
  298.7514  0.147405D-01  0.143312D-01  0.239924D+02
  299.0677  0.203483D-01  0.204394D-01 -0.467196D+01
  299.3837  0.210874D-01  0.200502D-01  0.532079D+02
  299.6992  0.222478D-01  0.221987D-01  0.241744D+01
  300.0144  0.202938D-01  0.210866D-01 -0.406702D+02
  300.3293  0.186866D-01  0.191800D-01 -0.264078D+02
  300.6437  0.240711D-01  0.262784D-01 -0.382761D+02
  300.9577  0.279192D-01  0.285403D-01 -0.106211D+02
  301.2713  0.365706D-01  0.352853D-01  0.213847D+02
  301.5845  0.398612D-01  0.374998D-01  0.392885D+02
   31 295.250 304.692 299.971  2.919D-01  0.000D+00  4.209D-03  0.000D+00  3.061D-02  3.643D+01 10300  0.000D+00
  295.2500  0.121418D-01  0.117130D-01  0.277818D+02
  295.5699  0.129426D-01  0.126719D-01  0.175412D+02
  295.8895  0.137998D-01  0.140345D-01 -0.144481D+02
  296.2088  0.149929D-01  0.154650D-01 -0.276781D+02
  296.5277  0.129572D-01  0.133997D-01 -0.272431D+02
  296.8464  0.107925D-01  0.108247D-01 -0.220405D+01
  297.1648  0.118748D-01  0.120976D-01 -0.144379D+02
  297.4828  0.153198D-01  0.154386D-01 -0.696608D+01
  297.8004  0.190044D-01  0.197467D-01 -0.397332D+02
  298.1178  0.164312D-01  0.162929D-01  0.810920D+01
  298.4348  0.127120D-01  0.118015D-01  0.560498D+02
  298.7514  0.147405D-01  0.138800D-01  0.504459D+02
  299.0677  0.203483D-01  0.198126D-01  0.274788D+02
  299.3837  0.210874D-01  0.195531D-01  0.787092D+02
  299.6992  0.222478D-01  0.218491D-01  0.196386D+02
  300.0144  0.202938D-01  0.210949D-01 -0.410955D+02
  300.3293  0.186866D-01  0.195244D-01 -0.448439D+02
  300.6437  0.240711D-01  0.273756D-01 -0.573025D+02
  300.9577  0.279192D-01  0.305060D-01 -0.442339D+02
  301.2713  0.365706D-01  0.387940D-01 -0.369922D+02
  301.5845  0.398612D-01  0.425084D-01 -0.440439D+02
  301.8973  0.329205D-01  0.347808D-01 -0.313764D+02
  302.2097  0.349417D-01  0.351334D-01 -0.318948D+01
  302.5216  0.524243D-01  0.537782D-01 -0.216474D+02
  302.8331  0.722405D-01  0.714288D-01  0.124925D+02
  303.1441  0.886935D-01  0.842043D-01  0.690876D+02
  303.4547  0.102313D+00  0.100041D+00  0.349725D+02
  303.7647  0.958304D-01  0.960360D-01 -0.316532D+01
  304.0743  0.950132D-01  0.972363D-01 -0.342142D+02
  304.3834  0.115062D+00  0.117253D+00 -0.337252D+02
  304.6920  0.134765D+00  0.132201D+00  0.350837D+02
   31 298.435 307.747 303.091  2.919D-01  0.000D+00  5.355D-03  0.000D+00  8.193D-02  7.098D+01 10000  0.000D+00
  298.4348  0.127120D-01  0.130313D-01 -0.196577D+02
  298.7514  0.147405D-01  0.148089D-01 -0.401095D+01
  299.0677  0.203483D-01  0.205670D-01 -0.112208D+02
  299.3837  0.210874D-01  0.198497D-01  0.634937D+02
  299.6992  0.222478D-01  0.217483D-01  0.245994D+02
  300.0144  0.202938D-01  0.207517D-01 -0.234891D+02
  300.3293  0.186866D-01  0.189911D-01 -0.162991D+02
  300.6437  0.240711D-01  0.265040D-01 -0.421883D+02
