           0
 T T
nwave fwave lwave wave    hwe     asym  shift    squeeze      sin      rms   exval 
   28 269.204 278.488 273.846  2.919D-01  0.000D+00  4.869D-03  0.000D+00  4.503D-03  6.850D+00 10000  0.000D+00
  269.2040  0.144631D-02  0.141234D-02  0.393455D+01
  269.5573  0.140770D-02  0.140722D-02  0.578126D-01
  269.9097  0.151496D-02  0.149929D-02  0.193541D+01
  270.2612  0.170521D-02  0.173458D-02 -0.354911D+01
  270.6119  0.165048D-02  0.172859D-02 -0.933558D+01
  270.9618  0.159536D-02  0.158145D-02  0.169822D+01
  271.3109  0.155636D-02  0.158629D-02 -0.369587D+01
  271.6591  0.148611D-02  0.137518D-02  0.131190D+02
  272.0067  0.108135D-02  0.102062D-02  0.784283D+01
  272.3535  0.112334D-02  0.109526D-02  0.358478D+01
  272.6995  0.130721D-02  0.130317D-02  0.499107D+00
  273.0449  0.148312D-02  0.162981D-02 -0.179135D+02
  273.3895  0.138363D-02  0.141093D-02 -0.333444D+01
  273.7335  0.115876D-02  0.107764D-02  0.100162D+02
  274.0769  0.941455D-03  0.881479D-03  0.765750D+01
  274.4196  0.883149D-03  0.810926D-03  0.932711D+01
  274.7617  0.852105D-03  0.816532D-03  0.454188D+01
  275.1032  0.953196D-03  0.940028D-03  0.160809D+01
  275.4441  0.107876D-02  0.114000D-02 -0.739873D+01
  275.7844  0.137487D-02  0.127545D-02  0.112828D+02
  276.1242  0.157327D-02  0.164789D-02 -0.830120D+01
  276.4635  0.169466D-02  0.171957D-02 -0.271713D+01
  276.8022  0.171237D-02  0.174743D-02 -0.368124D+01
  277.1404  0.180212D-02  0.178690D-02  0.155415D+01
  277.4782  0.181207D-02  0.183965D-02 -0.281693D+01
  277.8154  0.150561D-02  0.148657D-02  0.194521D+01
  278.1522  0.130781D-02  0.124123D-02  0.656154D+01
  278.4885  0.124015D-02  0.125094D-02 -0.110219D+01
   18 272.699 278.488 275.594  2.919D-01  0.000D+00 -1.537D-02  0.000D+00  4.675D-03  6.287D+00 10000  0.000D+00
  272.6995  0.130721D-02  0.123857D-02  0.847558D+01
  273.0449  0.148312D-02  0.159669D-02 -0.138692D+02
  273.3895  0.138363D-02  0.138985D-02 -0.760439D+00
  273.7335  0.115876D-02  0.108130D-02  0.956376D+01
  274.0769  0.941455D-03  0.897762D-03  0.557851D+01
  274.4196  0.883149D-03  0.836355D-03  0.604316D+01
  274.7617  0.852105D-03  0.835842D-03  0.207636D+01
  275.1032  0.953196D-03  0.981137D-03 -0.341239D+01
  275.4441  0.107876D-02  0.114748D-02 -0.830140D+01
  275.7844  0.137487D-02  0.131319D-02  0.699973D+01
  276.1242  0.157327D-02  0.163808D-02 -0.720990D+01
  276.4635  0.169466D-02  0.171141D-02 -0.182784D+01
  276.8022  0.171237D-02  0.171182D-02  0.572082D-01
  277.1404  0.180212D-02  0.176913D-02  0.336911D+01
  277.4782  0.181207D-02  0.181024D-02  0.186291D+00
  277.8154  0.150561D-02  0.146326D-02  0.432581D+01
  278.1522  0.130781D-02  0.126280D-02  0.443545D+01
  278.4885  0.124015D-02  0.130841D-02 -0.697269D+01
   31 281.164 291.982 286.573  2.919D-01  0.000D+00 -2.426D-03  0.000D+00  7.390D-03  8.746D+00 10000  0.000D+00
