 solar_wavcal_vary
           0
 F F
nwav fwave lwave avgwav  shift    squeeze      sin       rms   exval
   21 263.752 270.900 267.326 -1.095D-01  0.000D+00  1.021D+00  1.398D+03 10300  1.586D-02
  263.7524  0.286685D+00  0.387399D+00 -0.294425D+04
  264.1186  0.443963D+00  0.439341D+00  0.126140D+04
  264.4838  0.402193D+00  0.402134D+00  0.158793D+02
  264.8479  0.331173D+00  0.339586D+00 -0.253326D+04
  265.2111  0.379874D+00  0.372031D+00  0.214053D+04
  265.5732  0.409932D+00  0.412573D+00 -0.720764D+03
  265.9344  0.386422D+00  0.390608D+00 -0.114257D+04
  266.2946  0.355783D+00  0.354586D+00  0.331707D+03
  266.6540  0.353851D+00  0.347146D+00  0.189293D+04
  267.0124  0.350181D+00  0.355124D+00 -0.142884D+04
  267.3699  0.370553D+00  0.373400D+00 -0.777091D+03
  267.7265  0.357857D+00  0.357815D+00  0.116259D+02
  268.0823  0.346243D+00  0.342527D+00  0.110136D+04
  268.4373  0.353209D+00  0.348497D+00  0.133288D+04
  268.7914  0.340266D+00  0.336935D+00  0.102690D+04
  269.1447  0.332597D+00  0.332189D+00  0.138688D+03
  269.4972  0.328374D+00  0.331434D+00 -0.107963D+04
  269.8490  0.353323D+00  0.360558D+00 -0.205419D+04
  270.2000  0.395920D+00  0.398443D+00 -0.688364D+03
  270.5502  0.396238D+00  0.391828D+00  0.120351D+04
  270.8997  0.372857D+00  0.371065D+00  0.489105D+03
   21 265.934 272.982 269.458 -2.588D-02  0.000D+00  1.012D+00  1.128D+03 10300  1.142D-02
  265.9344  0.386422D+00  0.391876D+00 -0.148852D+04
  266.2946  0.355783D+00  0.355925D+00 -0.393589D+02
  266.6540  0.353851D+00  0.343372D+00  0.295818D+04
  267.0124  0.350181D+00  0.350213D+00 -0.923011D+01
  267.3699  0.370553D+00  0.368925D+00  0.444224D+03
  267.7265  0.357857D+00  0.365613D+00 -0.211663D+04
  268.0823  0.346243D+00  0.343083D+00  0.936660D+03
  268.4373  0.353209D+00  0.349725D+00  0.985537D+03
  268.7914  0.340266D+00  0.342881D+00 -0.805808D+03
  269.1447  0.332597D+00  0.333602D+00 -0.341644D+03
  269.4972  0.328374D+00  0.333290D+00 -0.173446D+04
  269.8490  0.353323D+00  0.351330D+00  0.565851D+03
  270.2000  0.395920D+00  0.394271D+00  0.450253D+03
  270.5502  0.396238D+00  0.397486D+00 -0.340792D+03
  270.8997  0.372857D+00  0.373256D+00 -0.108941D+03
  271.2485  0.363856D+00  0.359717D+00  0.112966D+04
  271.5966  0.319623D+00  0.316770D+00  0.102285D+04
  271.9441  0.253394D+00  0.253822D+00 -0.167754D+03
  272.2908  0.249445D+00  0.248833D+00  0.240147D+03
  272.6369  0.290734D+00  0.294452D+00 -0.144931D+04
  272.9824  0.345786D+00  0.343972D+00  0.536648D+03
   21 268.082 275.042 271.562 -7.534D-03  0.000D+00  1.012D+00  9.026D+02 10000  6.398D-03
  268.0823  0.346243D+00  0.344711D+00  0.454025D+03
  268.4373  0.353209D+00  0.350754D+00  0.694346D+03
  268.7914  0.340266D+00  0.344328D+00 -0.125191D+04
  269.1447  0.332597D+00  0.333529D+00 -0.316749D+03
  269.4972  0.328374D+00  0.332909D+00 -0.160005D+04
  269.8490  0.353323D+00  0.347885D+00  0.154432D+04
  270.2000  0.395920D+00  0.391523D+00  0.120017D+04
  270.5502  0.396238D+00  0.397022D+00 -0.214028D+03
  270.8997  0.372857D+00  0.372561D+00  0.807561D+02
  271.2485  0.363856D+00  0.359767D+00  0.111602D+04
  271.5966  0.319623D+00  0.319529D+00  0.336563D+02
  271.9441  0.253394D+00  0.255962D+00 -0.100651D+04
  272.2908  0.249445D+00  0.247808D+00  0.643007D+03
  272.6369  0.290734D+00  0.293503D+00 -0.107953D+04
  272.9824  0.345786D+00  0.347491D+00 -0.504845D+03
  273.3272  0.324079D+00  0.326649D+00 -0.892366D+03
  273.6714  0.257350D+00  0.256062D+00  0.502252D+03
  274.0150  0.208946D+00  0.205653D+00  0.149213D+04
  274.3580  0.185868D+00  0.184252D+00  0.735076D+03
  274.7005  0.181653D+00  0.182506D+00 -0.387651D+03
  275.0424  0.201963D+00  0.203076D+00 -0.506050D+03
   21 270.200 277.082 273.641 -1.209D-03  0.000D+00  1.010D+00  7.110D+02 10300  4.810D-03
  270.2000  0.395920D+00  0.393414D+00  0.683881D+03
  270.5502  0.396238D+00  0.399040D+00 -0.764686D+03
  270.8997  0.372857D+00  0.373831D+00 -0.265996D+03
  271.2485  0.363856D+00  0.360430D+00  0.934982D+03
  271.5966  0.319623D+00  0.320457D+00 -0.298783D+03
  271.9441  0.253394D+00  0.256452D+00 -0.119876D+04
  272.2908  0.249445D+00  0.246651D+00  0.109727D+04
  272.6369  0.290734D+00  0.291542D+00 -0.315130D+03
  272.9824  0.345786D+00  0.345717D+00  0.202186D+02
  273.3272  0.324079D+00  0.326647D+00 -0.891720D+03
  273.6714  0.257350D+00  0.256388D+00  0.375282D+03
  274.0150  0.208946D+00  0.205715D+00  0.146410D+04
  274.3580  0.185868D+00  0.184061D+00  0.821933D+03
  274.7005  0.181653D+00  0.182294D+00 -0.291603D+03
  275.0424  0.201963D+00  0.202479D+00 -0.234824D+03
  275.3837  0.240551D+00  0.239992D+00  0.218129D+03
  275.7245  0.270248D+00  0.272700D+00 -0.956291D+03
  276.0647  0.334331D+00  0.333815D+00  0.168332D+03
  276.4044  0.353601D+00  0.356132D+00 -0.714959D+03
  276.7437  0.362443D+00  0.362262D+00  0.494847D+02
  277.0824  0.363204D+00  0.360922D+00  0.622968D+03
   21 272.291 279.105 275.698  6.279D-03  0.000D+00  9.991D-01  7.463D+02 10300  5.344D-03
