           0
 T F
nwave fwave lwave wave  shift    squeeze     sin      rms    exval
   21 263.630 270.776 267.203 -1.069D-01  0.000D+00  3.952D-03  1.973D+00 10000  2.627D-02
  263.6297  0.120698D-02  0.118635D-02  0.919466D+00
  263.9956  0.147331D-02  0.149083D-02 -0.775855D+00
  264.3606  0.155550D-02  0.150625D-02  0.215063D+01
  264.7246  0.119819D-02  0.126792D-02 -0.367399D+01
  265.0876  0.132822D-02  0.128695D-02  0.228796D+01
  265.4496  0.149464D-02  0.150548D-02 -0.628349D+00
  265.8107  0.148805D-02  0.151204D-02 -0.147012D+01
  266.1708  0.136257D-02  0.138078D-02 -0.113807D+01
  266.5301  0.139426D-02  0.132267D-02  0.451864D+01
  266.8885  0.134940D-02  0.134840D-02  0.642126D-01
  267.2460  0.136822D-02  0.141837D-02 -0.329596D+01
  267.6026  0.142829D-02  0.143056D-02 -0.148902D+00
  267.9584  0.133795D-02  0.133340D-02  0.304927D+00
  268.3134  0.139457D-02  0.135659D-02  0.252239D+01
  268.6676  0.135708D-02  0.134302D-02  0.953962D+00
  269.0209  0.132085D-02  0.130259D-02  0.125187D+01
  269.3735  0.130062D-02  0.130833D-02 -0.528906D+00
  269.7254  0.132571D-02  0.136454D-02 -0.269050D+01
  270.0764  0.152617D-02  0.154986D-02 -0.157345D+01
  270.4268  0.160177D-02  0.160044D-02  0.881838D-01
  270.7764  0.154531D-02  0.152015D-02  0.168810D+01
   21 265.811 272.860 269.335 -1.317D-02  0.000D+00  4.006D-03  1.660D+00 10000  2.040D-02
  265.8107  0.148805D-02  0.150985D-02 -0.133597D+01
  266.1708  0.136257D-02  0.139574D-02 -0.207338D+01
  266.5301  0.139426D-02  0.131017D-02  0.530761D+01
  266.8885  0.134940D-02  0.132736D-02  0.141923D+01
  267.2460  0.136822D-02  0.138734D-02 -0.125685D+01
  267.6026  0.142829D-02  0.144788D-02 -0.128751D+01
  267.9584  0.133795D-02  0.135211D-02 -0.950556D+00
  268.3134  0.139457D-02  0.135583D-02  0.257307D+01
  268.6676  0.135708D-02  0.136856D-02 -0.778173D+00
  269.0209  0.132085D-02  0.131962D-02  0.843753D-01
  269.3735  0.130062D-02  0.132612D-02 -0.174838D+01
  269.7254  0.132571D-02  0.134440D-02 -0.129531D+01
  270.0764  0.152617D-02  0.151837D-02  0.518127D+00
  270.4268  0.160177D-02  0.161315D-02 -0.755740D+00
  270.7764  0.154531D-02  0.153736D-02  0.533274D+00
  271.1254  0.150688D-02  0.148069D-02  0.175732D+01
  271.4736  0.138390D-02  0.137434D-02  0.642094D+00
  271.8212  0.112761D-02  0.112657D-02  0.731153D-01
  272.1681  0.978913D-03  0.986723D-03 -0.559472D+00
  272.5143  0.113137D-02  0.112783D-02  0.245354D+00
  272.8599  0.135348D-02  0.136379D-02 -0.699374D+00
   21 267.958 274.921 271.440 -6.785D-04  0.000D+00  4.108D-03  1.085D+00 10000  9.852D-03
  267.9584  0.133795D-02  0.135054D-02 -0.845393D+00
  268.3134  0.139457D-02  0.135393D-02  0.269914D+01
  268.6676  0.135708D-02  0.137135D-02 -0.967878D+00
  269.0209  0.132085D-02  0.132132D-02 -0.324102D-01
  269.3735  0.130062D-02  0.132725D-02 -0.182594D+01
  269.7254  0.132571D-02  0.133943D-02 -0.950840D+00
  270.0764  0.152617D-02  0.151039D-02  0.104772D+01
  270.4268  0.160177D-02  0.161067D-02 -0.590964D+00
  270.7764  0.154531D-02  0.153657D-02  0.585994D+00
  271.1254  0.150688D-02  0.147822D-02  0.192317D+01
  271.4736  0.138390D-02  0.137894D-02  0.333078D+00
  271.8212  0.112761D-02  0.113548D-02 -0.551146D+00
  272.1681  0.978913D-03  0.986651D-03 -0.554266D+00
  272.5143  0.113137D-02  0.112803D-02  0.231977D+00
  272.8599  0.135348D-02  0.137443D-02 -0.142108D+01
  273.2049  0.145543D-02  0.144747D-02  0.523111D+00
  273.5493  0.118988D-02  0.118989D-02 -0.482171D-03
  273.8931  0.929662D-03  0.941345D-03 -0.846400D+00
