 solar_fit_vary
           0
 T T
nw  fwave  lwave  avgwav    hwe     asym  shift    squeeze      sin      rms   exval  std
   31 263.776 274.757 269.267  5.002D-01  0.000D+00 -2.653D-02  0.000D+00  9.731D-01  2.876D+03 10300  2.923D-02
  263.7765  0.427971D+00  0.485424D+00 -0.171951D+04
  264.1461  0.554359D+00  0.544105D+00  0.283588D+04
  264.5144  0.497304D+00  0.500789D+00 -0.963845D+03
  264.8815  0.434433D+00  0.428159D+00  0.173538D+04
  265.2473  0.444759D+00  0.424159D+00  0.569720D+04
  265.6120  0.433793D+00  0.444077D+00 -0.284410D+04
  265.9755  0.396488D+00  0.421094D+00 -0.680502D+04
  266.3379  0.366338D+00  0.379666D+00 -0.368606D+04
  266.6992  0.355212D+00  0.358497D+00 -0.908543D+03
  267.0594  0.350700D+00  0.357689D+00 -0.197727D+04
  267.7766  0.346446D+00  0.352081D+00 -0.166495D+04
  268.1337  0.344065D+00  0.337009D+00  0.212435D+04
  268.4899  0.345907D+00  0.334595D+00  0.337166D+04
  268.8450  0.332668D+00  0.327586D+00  0.165258D+04
  269.1992  0.330632D+00  0.322255D+00  0.212991D+04
  269.5526  0.327343D+00  0.326434D+00  0.275356D+03
  269.9050  0.359499D+00  0.350189D+00  0.257466D+04
  270.2566  0.391847D+00  0.380674D+00  0.309021D+04
  270.6073  0.386309D+00  0.383678D+00  0.727668D+03
  270.9572  0.370295D+00  0.369532D+00  0.211242D+03
  271.3063  0.357536D+00  0.349116D+00  0.232879D+04
  271.6546  0.310676D+00  0.306714D+00  0.145084D+04
  272.0022  0.254247D+00  0.264704D+00 -0.423765D+04
  272.3490  0.259839D+00  0.269175D+00 -0.373936D+04
  272.6951  0.297221D+00  0.312055D+00 -0.554538D+04
  273.0405  0.338673D+00  0.340576D+00 -0.590355D+03
  273.3852  0.305070D+00  0.309632D+00 -0.167203D+04
  273.7292  0.249301D+00  0.248344D+00  0.387022D+03
  274.0725  0.209052D+00  0.202263D+00  0.295275D+04
  274.4153  0.188526D+00  0.181277D+00  0.334139D+04
  274.7574  0.180521D+00  0.179517D+00  0.462677D+03
   31 267.777 278.148 272.962  4.678D-01  0.000D+00  1.923D-02  0.000D+00  1.002D+00  1.425D+03 10300  1.618D-02
  267.7766  0.346446D+00  0.348892D+00 -0.722813D+03
  268.1337  0.344065D+00  0.337822D+00  0.187945D+04
  268.4899  0.345907D+00  0.341369D+00  0.135246D+04
  268.8450  0.332668D+00  0.337867D+00 -0.169103D+04
  269.1992  0.330632D+00  0.332219D+00 -0.403437D+03
  269.5526  0.327343D+00  0.333939D+00 -0.199844D+04
  269.9050  0.359499D+00  0.354642D+00  0.134317D+04
  270.2566  0.391847D+00  0.388325D+00  0.974084D+03
  270.6073  0.386309D+00  0.391887D+00 -0.154277D+04
  270.9572  0.370295D+00  0.373499D+00 -0.886113D+03
  271.3063  0.357536D+00  0.353113D+00  0.122346D+04
  271.6546  0.310676D+00  0.310269D+00  0.149100D+03
  272.0022  0.254247D+00  0.259385D+00 -0.208227D+04
  272.3490  0.259839D+00  0.255590D+00  0.170215D+04
  272.6951  0.297221D+00  0.296814D+00  0.152358D+03
  273.0405  0.338673D+00  0.333710D+00  0.153983D+04
  273.3852  0.305070D+00  0.310282D+00 -0.191026D+04
