 rad_fit_vary
           0
 T T
nwave fwave lwave wave    hwe     asym  shift    squeeze      sin      rms   exval 
   31 263.694 274.326 269.010  4.066D-01  0.000D+00 -2.108D-02  0.000D+00  4.195D-03  2.461D+00 10300  2.909D-02
  263.6940  0.121169D-02  0.129608D-02 -0.438821D+01
  264.0618  0.176528D-02  0.163608D-02  0.557607D+01
  264.4285  0.162468D-02  0.165391D-02 -0.132463D+01
  264.7941  0.132834D-02  0.140006D-02 -0.376028D+01
  265.1586  0.149101D-02  0.139316D-02  0.554247D+01
  265.5221  0.166093D-02  0.160986D-02  0.302793D+01
  265.8846  0.158574D-02  0.162319D-02 -0.226229D+01
  266.2461  0.142402D-02  0.148500D-02 -0.398824D+01
  266.6066  0.145002D-02  0.141626D-02  0.223144D+01
  266.9662  0.146579D-02  0.143944D-02  0.174080D+01
  267.3248  0.149479D-02  0.151008D-02 -0.999996D+00
  267.6824  0.148518D-02  0.152220D-02 -0.249878D+01
  268.0392  0.143095D-02  0.142662D-02  0.295184D+00
  268.3951  0.144041D-02  0.144296D-02 -0.171841D+00
  268.7502  0.141881D-02  0.142829D-02 -0.639542D+00
  269.1043  0.139154D-02  0.138620D-02  0.360368D+00
  269.4577  0.138382D-02  0.138857D-02 -0.324249D+00
  269.8102  0.143363D-02  0.144840D-02 -0.100737D+01
  270.1620  0.164533D-02  0.162940D-02  0.100010D+01
  270.5129  0.171516D-02  0.167539D-02  0.254792D+01
  270.8631  0.159898D-02  0.158885D-02  0.649179D+00
  271.2126  0.157140D-02  0.153641D-02  0.221985D+01
  271.5613  0.137231D-02  0.138310D-02 -0.720186D+00
  271.9093  0.110687D-02  0.112737D-02 -0.139893D+01
  272.2566  0.108370D-02  0.107827D-02  0.362269D+00
  272.6032  0.121894D-02  0.127554D-02 -0.374060D+01
  272.9491  0.149353D-02  0.151789D-02 -0.156121D+01
  273.2944  0.146610D-02  0.146548D-02  0.395988D-01
  273.6390  0.121201D-02  0.117281D-02  0.259009D+01
  273.9830  0.974932D-03  0.948360D-03  0.181263D+01
  274.3264  0.834643D-03  0.852931D-03 -0.128911D+01
   31 267.325 277.729 272.527  4.008D-01  0.000D+00  8.868D-03  0.000D+00  4.414D-03  1.428D+00   304  1.665D-02
  267.3248  0.149479D-02  0.147631D-02  0.120839D+01
  267.6824  0.148518D-02  0.151374D-02 -0.192808D+01
  268.0392  0.143095D-02  0.141954D-02  0.778261D+00
  268.3951  0.144041D-02  0.143738D-02  0.204604D+00
  268.7502  0.141881D-02  0.143472D-02 -0.107324D+01
  269.1043  0.139154D-02  0.139037D-02  0.795021D-01
  269.4577  0.138382D-02  0.139536D-02 -0.787011D+00
  269.8102  0.143363D-02  0.144178D-02 -0.555915D+00
